FID_1,Slope,Elevation,Curvature,Flow,Riverdist,Drianageden,Geology,Rainfall,SPI,TWI,CN,flood_label
246,1.259358,114.382979,0.001509,492.264151,976.918888,0.211478,4,1470.622767,-5.220531,9.153337,79,0
247,1.498256,114.364351,0.004629,128.96384,492.024879,0.438809,4,1468.515695,-5.553907,8.674062,79,0
248,1.460028,114.83125,0.0044,40223.13,122.022718,0.490578,4,1466.56815,-5.575921,8.813369,79,0
249,1.781877,115.750625,-0.0072,26835.9225,470.940414,0.469735,4,1464.609745,-4.647007,8.75144,81.986875,0
250,1.830145,116.483125,0.0016,17.27,925.688899,0.279849,4,1462.666329,-5.448303,8.02835,83.798125,0
251,1.529465,115.334375,0.0036,47.205625,1341.749741,0.002097,4,1460.740173,-5.656608,8.474904,79.984375,0
252,1.417608,114.58875,0.0032,40.446875,1137.08338,0.0972,4,1458.834683,-6.078262,8.665446,79,0
253,1.402551,113.886875,0.0024,1933.733125,681.123759,0.454765,4,1456.955371,-4.002832,9.626092,79,0
254,1.427987,113.738125,0.0028,1463.17375,232.000015,0.572257,4,1455.111381,-4.259105,9.640539,79,0
255,1.330281,114.10875,-0.0072,369.2125,210.82087,0.584067,4,1453.317515,-5.683575,8.953845,79,0
256,3.845297,127.16875,0.0164,21.111875,637.630059,0.494005,4,1451.59673,-4.856019,7.081251,78.723125,0
257,3.181477,130.278125,-0.0012,33.760625,1038.70779,0.177952,4,1449.982808,-5.002116,7.062923,77,0
258,3.09221,128.608125,-0.002,329.450625,1260.28043,0.018817,4,1448.522328,-4.802371,7.346727,77.048125,0
259,2.782568,130.34875,0.004,78.0675,1247.622942,0.037435,4,1447.274565,-4.943666,7.565087,77,0
260,2.858029,131.48375,0.0012,22.074375,1210.615651,0.051313,4,1446.307499,-4.310177,7.454794,77,0
261,3.383706,130.285,0.0044,262.92625,862.633484,0.369802,4,1445.688513,-4.931442,7.231035,78.723125,0
262,2.333333,123.0325,-0.0104,1135.441875,394.517484,0.694739,4,1445.470289,-3.339716,8.983736,79.523125,0
263,2.219214,122.84875,0.008,53.40375,105.430097,0.742136,4,1445.675557,-4.299603,8.286853,79,0
264,1.63057,122.971875,-0.0012,26.525,83.411297,0.649096,4,1446.286882,-5.775706,8.378478,79.118125,0
265,1.396863,122.5375,0.0028,80.130625,339.086509,0.4179,4,1447.247042,-6.075068,8.640031,79,0
266,1.302334,121.598125,-0.0004,181.87875,810.1302,0.196809,4,1448.470692,-5.995031,8.868643,79,0
267,1.606643,122.387355,0.000922,17.048271,1268.899916,0.012482,4,1449.775392,-5.808861,8.258099,81.939306,0
268,1.24931,123.006061,0,14.994286,1613.710517,0,4,1450.808612,-5.590353,8.107292,79.433735,0
269,1.17633,114.633333,-0.071111,16.296296,3182.637569,0,4,1480.82142,-3.845949,10.639754,79,0
270,1.588052,116.640924,0,235.632129,2949.837952,0,4,1479.22461,-5.059394,9.110074,79,0
271,1.892787,116.33,-0.0016,178.549375,2495.155028,0,4,1477.33009,-3.900554,8.831132,79,0
272,1.731196,116.841875,0.0092,40.329375,1995.509559,0,4,1475.325491,-5.547156,8.295703,79.045,0
273,1.683408,116.785,0.0024,18.7,1496.104828,0,4,1473.331421,-6.415681,8.190088,80.558125,0
274,1.82769,116.115625,-0.0008,59.145,997.316783,0.204754,4,1471.350938,-5.581401,8.180698,80.5975,0
275,1.683943,115.66875,0.004,38.619375,500.520354,0.479427,4,1469.386877,-5.833765,8.177103,79.2475,0
276,1.568627,115.110625,-0.0048,326.880625,120.940447,0.602094,4,1467.441846,-4.050563,9.689166,79.253125,0
277,1.820287,116.206875,-0.0052,66508.66938,477.826385,0.625498,4,1465.518257,-4.128195,9.060825,81.323125,0
278,1.595569,117.103125,0.004,11.378125,955.266839,0.345415,4,1463.618456,-6.874247,8.221552,83.9275,0
279,1.618878,114.771875,-0.002,167.126875,1393.378726,0.000841,4,1461.745027,-5.537569,8.685058,79,0
280,1.729799,114.2125,-0.0024,443.40875,1327.654029,0.00775,4,1459.90129,-5.03606,8.63323,79,0
281,1.331924,114.06,-0.0036,1504.2825,890.450013,0.291356,4,1458.092183,-4.44286,9.793632,79,0
282,1.326778,113.835625,0.0016,126.60375,454.79974,0.505965,4,1456.325581,-3.97269,9.679524,79,0
283,1.560155,113.763125,-0.008,1614.5975,117.831631,0.582561,4,1454.614181,-3.646837,9.409768,79,0
284,4.41907,125.834375,-0.002,66.855,363.06066,0.539867,4,1452.977943,-4.408998,6.944604,80.04375,0
285,2.912036,128.815,0.0004,212.210625,792.938241,0.377072,4,1451.446862,-3.760301,7.942229,77,0
286,2.847309,130.990625,0.0076,22.316875,1187.618736,0.052449,4,1450.063316,-5.078897,7.423778,77,0
287,2.386846,131.27125,-0.0012,17.98,1557.482715,0,4,1448.882584,-5.398252,7.617654,77,0
288,2.502574,130.580625,-0.0052,18.420625,1500.15017,0,4,1447.969565,-4.416039,7.667656,77,0
289,3.739094,131.003125,-0.0116,1067.27875,1058.837221,0.117547,4,1447.389883,-3.849244,7.242373,77.403125,0
290,3.112217,124.855,0.0104,63.749375,636.580513,0.383774,4,1447.195465,-3.440732,8.246662,79.720625,0
291,3.329389,125.665625,0.002,52.9975,311.579522,0.533476,4,1447.408309,-4.119477,7.729959,78.65,0
292,3.622941,127.491117,-0.005279,13.413071,234.68648,0.476708,4,1447.994104,-4.991653,7.259413,78.737077,0
293,1.909078,123.74,0,31.6875,311.488777,0.348473,4,1448.939054,-5.484602,8.005084,79.053125,0
294,1.726947,122.963568,0.002409,127.217064,766.208791,0.161238,4,1450.104548,-5.212446,8.26443,79.022627,0
295,1.964721,122.320755,-0.022677,36.169291,1111.972887,0.031295,4,1450.825694,-4.664157,7.847529,79.018405,0
296,1.143687,117.166667,-0.116364,85.909091,2880.812234,0,4,1483.811701,-6.076068,9.050106,79,0
297,1.521212,117.730473,0.010738,13.904922,2901.134918,0,4,1482.043169,-6.423281,8.104149,79,0
298,1.616345,117.05875,-0.0036,109.27375,2820.666484,0,4,1480.230953,-4.184617,9.067472,79,0
299,1.864157,117.475625,0.0048,16.660625,2513.831378,0,4,1478.217802,-5.580737,8.161651,79.7425,0
300,1.93096,117.175,-0.0044,93.054375,2027.021941,0,4,1476.217074,-5.073277,8.152348,79.79875,0
301,1.680171,116.33125,-0.0088,72.246875,1529.192783,0,4,1474.232871,-4.875629,8.74572,79.039375,0
302,1.988075,117.12625,0.0028,13.385625,1031.403286,0.159106,4,1472.269202,-5.668143,7.951876,80.929375,0
303,1.665874,116.001875,-0.0004,60.115625,533.281272,0.492478,4,1470.32993,-5.022273,8.65345,80.38375,0
304,1.616124,115.08,0.0036,266.20625,116.216875,0.716936,4,1468.41873,-4.646839,8.959162,79.25875,0
305,1.9687,115.753125,-0.0008,66437.75,326.772163,0.731462,4,1466.539101,-3.962165,8.773432,83.905,0
306,1.867571,116.466875,0.0076,52.224375,728.129688,0.512177,4,1464.694438,-5.624616,8.020822,84.14125,0
307,1.57382,114.648125,-0.0124,80.14,1161.585207,0.068795,4,1462.888228,-5.482162,8.799968,79,0
308,1.186453,114.42375,0.0084,262.46875,1419.035075,0,4,1461.124446,-5.726323,9.27685,79,0
309,1.440206,113.914375,-0.0024,1095.251875,1138.745828,0.09852,4,1459.40824,-4.327662,9.295555,79,0
310,1.121596,113.874375,-0.0024,182.7075,727.073544,0.43295,4,1457.747008,-4.365492,10.099504,79,0
311,1.295001,113.939375,0.0076,1481.879375,302.349889,0.524235,4,1456.151995,-4.522298,9.565393,79,0
312,3.03926,118.238125,-0.0044,118.096875,142.908128,0.470817,4,1454.640438,-4.489952,8.146289,79.17375,0
313,3.007457,130.17625,0.0128,158.95375,500.933147,0.370157,4,1453.238094,-4.450506,7.57799,77.01125,0
314,2.963218,130.364375,-0.0096,80.43875,952.9244,0.164166,4,1451.981513,-3.339736,7.835349,77,0
315,2.965869,131.33375,0.0068,36.660625,1436.723114,0,4,1450.918801,-4.272542,7.453366,77,0
316,2.903725,129.6725,-0.004,739.870625,1697.283158,0,4,1450.106975,-2.787963,8.169477,77,0
317,3.758032,131.168125,0.006,536.0025,1334.941245,0.007861,4,1449.603917,-2.689454,7.898635,77,0
318,3.529249,133.1525,0.0004,32.716875,981.408399,0.128642,4,1449.45485,-4.999961,7.110547,77.2075,0
319,3.438755,137.96678,-0.002188,19.281197,751.861391,0.311804,4,1449.443086,-4.840467,6.92582,77.048234,0
320,3.443328,137.805556,0.071456,1.912621,484.612067,0.38584,4,1449.467842,-6.620069,6.114652,77.548023,0
321,2.604844,124.98367,-0.013886,28.607495,599.405122,0.247757,4,1450.684669,-5.478691,7.456968,79.046535,0
322,1.595834,123.574007,0.02899,10.724739,782.789008,0.112697,4,1451.151481,-5.603411,7.774339,79.392857,0
324,0,119,0,0.4,2646.08938,0,4,1486.81731,-14.494613,9.518426,79,0
325,1.352319,117.926804,0.002002,15.809176,2636.901633,0,4,1485.083993,-6.678289,8.486011,79,0
326,1.611116,118.31125,-0.006,14.239375,2531.314178,0,4,1483.2169,-5.867267,8.274045,80.69875,0
327,1.855143,117.94875,0.008,21.639375,2354.186551,0,4,1481.191169,-5.512281,8.172482,81.43,0
328,1.733927,116.72375,-0.0076,26.666875,2259.345618,0,4,1479.178236,-4.488195,8.446153,79.759375,0
329,1.898943,118.133125,0.0028,18.278125,2045.67303,0,4,1477.183106,-5.885283,7.912798,80.7325,0
330,1.959884,116.3375,-0.0072,27.211875,1581.656135,0,4,1475.210849,-4.86395,8.22028,79.129375,0
331,1.552938,117.081875,0.008,11.60125,1104.436487,0.073714,4,1473.266574,-6.271097,8.172969,79.19125,0
332,1.506282,116.545,0.006,13.48375,653.202803,0.612954,4,1471.355352,-6.345111,8.307316,79.073125,0
333,1.481936,115.349375,-0.0132,194.025625,286.725375,0.849172,4,1469.482183,-4.871828,9.087725,79.939375,0
334,1.796892,115.745625,0.004,66390.5325,117.61941,0.871871,4,1467.651975,-4.553191,8.634436,84.203125,0
335,1.622835,116.245,0.0016,18.19625,508.729055,0.779395,4,1465.869587,-5.852583,8.300619,85.519375,0
336,1.409784,115.083125,0.0032,76.228125,897.592532,0.423092,4,1464.139942,-5.720081,8.785975,79,0
337,1.176114,114.340625,-0.0044,178.821875,1043.560897,0.12123,4,1462.468328,-6.1645,9.240185,79,0
338,1.083549,114.1325,0.0004,1033.988125,1147.89525,0.106305,4,1460.860864,-5.785855,9.586292,79,0
339,1.415098,113.980625,0,137.98125,895.394627,0.408927,4,1459.325328,-4.288866,9.453633,79,0
340,1.384985,114.11125,0.0004,1380.6075,532.893304,0.565105,4,1457.872363,-4.898308,9.203192,79,0
341,1.845475,114.780625,-0.03,128.345625,132.530511,0.528047,4,1456.51711,-5.3693,9.019131,78.98875,0
342,3.73592,130.414375,0.0324,29.583125,386.323034,0.406705,4,1455.281153,-4.67813,7.020743,77.01875,0
343,3.270258,132.883125,-0.0072,32.92875,879.076322,0.21502,4,1454.194247,-4.591464,7.23137,77,0
344,2.92409,129.399375,-0.016,658.52375,1341.827512,0.001743,4,1453.294827,-1.281371,8.741492,77,1
345,3.188764,132.84125,0.01,18.43875,1727.892355,0,4,1452.627616,-4.768929,7.036741,77,1
346,2.816903,133.990625,-0.0104,108.161875,1677.817359,0,4,1452.236752,-4.430356,7.501144,77,1
347,2.644402,137.824098,-0.00574,79.122998,1410.004239,0.000524,4,1452.150736,-4.749378,7.427999,77,1
348,2.884506,142.214286,0.052641,5.142857,1213.665018,0.021335,4,1451.777589,-6.041865,6.690707,77,1
349,1.210328,118.053819,0.008014,20.014311,2501.455997,0,4,1487.741771,-6.574406,8.816494,79.276173,1
350,1.511199,117.642231,-0.003212,75.264743,2281.340112,0,4,1486.283391,-5.20664,8.994116,79,1
351,1.661707,118.196875,-0.0044,17.52625,2069.381228,0,4,1484.247585,-6.296336,8.041952,83.359375,1
352,1.792344,118.138125,0,21.701875,1880.414172,0,4,1482.217836,-5.636215,8.205223,82.965625,1
353,1.192146,117.341875,0.0032,58.620625,1768.970812,0,4,1480.205332,-6.212107,9.215098,78.981875,1
354,1.882493,117.35125,0.0044,84.845,1768.559113,0,4,1478.215961,-5.01596,8.312049,81.244375,1
355,1.477217,116.37125,-0.0036,74.639375,1559.074908,0,4,1476.255819,-4.514968,8.97986,79.286875,1
356,1.46347,116.92125,0.0028,25.308125,1140.426289,0.096283,4,1474.331166,-5.782995,8.705636,80.465625,1
357,1.71008,116.171875,-0.0072,79.256875,710.592378,0.675854,4,1472.448385,-4.579997,8.543699,79.495,1
358,1.869593,116.09375,0.0048,87.015,243.753846,0.956324,4,1470.61393,-5.134404,8.430692,79.0225,1
359,1.567669,115.119375,0.0052,66329.09875,73.441284,1.013821,4,1468.834305,-3.601665,9.787311,81.773125,1
360,1.732199,115.76875,-0.0036,35.09125,342.006174,0.948435,4,1467.116088,-5.981315,8.141641,83.53375,1
361,1.442672,115.1125,0.0064,73.073125,474.491171,0.736507,4,1465.465995,-5.507587,8.8847,79,1
362,1.108926,114.774375,0.0084,498.7925,607.192401,0.581678,4,1463.891063,-6.643637,9.200401,79,1
363,1.311416,114.736875,0.0024,554.16125,685.827428,0.556052,4,1462.398967,-6.146208,8.720421,79,1
364,1.440381,114.803125,-0.0024,362.095625,537.330925,0.536846,4,1460.99856,-5.781569,8.626349,79,1
365,1.560024,115.13375,-0.0048,1066.610625,456.799399,0.756642,4,1459.700629,-5.457185,8.778461,80.65375,1
366,3.117128,117.1275,-0.0184,53.13,330.06526,0.813629,4,1458.518924,-4.752329,7.892193,78.8,1
367,3.144922,134.089375,0.0176,14.100625,394.773242,0.667046,4,1457.471263,-5.522892,6.992505,77,1
368,3.260462,132.65125,-0.002,77.03875,691.871024,0.401616,4,1456.580343,-3.775006,7.341236,77,1
369,2.910724,132.588125,0.0096,304.7425,1058.754087,0.080109,4,1455.873475,-4.323419,7.539889,77,1
370,2.879307,133.951875,0.0152,217.523125,1489.875285,0,4,1455.38007,-4.515426,7.335446,77,1
371,3.222049,136.783125,-0.0004,12.79625,1860.137686,0,4,1455.125939,-4.863612,6.960079,77,1
372,2.559168,137.8325,-0.0008,51.86625,1866.188857,0,4,1455.124729,-3.280013,8.122055,77,1
373,3.016685,141.198488,-0.004672,10.15146,1784.235761,0,4,1455.267955,-4.85054,7.048581,77,1
374,1.646459,117.682051,0.000843,173.737813,1846.40787,0,4,1486.80119,-4.969772,8.623922,79,1
375,1.642679,117.51125,0.0028,210.979375,1608.398941,0,4,1485.340644,-5.303945,8.415016,79.63,1
376,1.629596,117.050625,-0.0052,50.34625,1419.480774,0.000201,4,1483.30614,-5.56853,8.556688,79.039375,1
377,1.483315,117.548125,0.004,28.58125,1274.008203,0.01311,4,1481.293008,-6.51073,8.454954,79.989375,1
378,1.614049,116.355625,0.002,288.234375,1280.380959,0.016949,4,1479.308006,-4.460222,9.098542,79.225,1
379,1.761036,117.0975,-0.0028,32.683125,1195.541558,0.049144,4,1477.358216,-5.702331,8.371138,80.0575,1
380,1.418945,116.584375,0.0004,35.755,918.250483,0.329,4,1475.451041,-5.870455,8.728952,79.939375,1
381,1.427341,116.47125,0.0076,86.338125,472.867108,0.679447,4,1473.594151,-5.719968,8.837032,79.478125,1
382,1.60912,115.990625,-0.0036,170.7425,124.07637,0.94743,4,1471.795458,-5.65249,8.283561,79.163125,1
383,1.319479,114.70375,-0.014,65989.68,237.889561,1.04965,4,1470.063091,-3.91012,9.880388,79,1
384,1.702403,115.67,-0.0048,139.181875,114.635997,0.991513,4,1468.405397,-5.012921,8.804173,80.276875,1
385,1.657237,116.36375,-0.004,28.5475,98.896689,0.695956,4,1466.830977,-5.350253,8.599698,79,1
386,1.400195,115.0775,-0.0128,895.6125,227.536529,0.656291,4,1465.348788,-4.88646,9.402804,79,1
387,1.667846,115.176875,-0.014,54.575,203.797223,0.677381,4,1463.968302,-4.106138,9.125048,79,1
388,2.435646,117.3475,0,80.976875,130.981594,0.623507,4,1462.699771,-4.603024,8.063745,80.556875,1
389,2.394471,119.25125,-0.0084,1578.36125,116.08764,0.735297,4,1461.554576,-4.8096,7.927792,83.73625,1
390,4.985836,124.9075,0.0008,706.23625,159.642533,0.85461,4,1460.545556,-3.681977,7.094418,79.708125,1
391,4.410787,131.285,-0.0056,692.53125,116.165055,0.785221,4,1459.68724,-4.329885,7.047339,77,1
392,2.889987,134.8175,0.0132,39.40875,396.95098,0.622704,4,1458.995523,-4.829048,7.322416,77,1
393,3.200403,132.1325,-0.0048,160.90625,838.0533,0.378902,4,1458.486358,-2.979698,7.694415,77,1
394,3.228813,132.37125,-0.0204,196.420625,1215.650304,0.025098,4,1458.172854,-3.114713,7.781013,77,1
395,3.265957,136.445,0.0016,64.039375,1610.413245,0,4,1458.060672,-4.046105,7.490932,77,1
396,3.032889,142.509021,0.007356,17.06258,2030.237683,0,4,1458.117148,-5.04389,7.096809,77,1
397,2.544577,144.8,0.037209,2.895349,2137.234608,0,4,1457.436535,-7.169523,6.691805,77,1
398,1.597343,117.91453,-0.013061,7.846939,1431.869163,0,4,1487.323712,-5.136866,8.295973,79,1
399,1.160754,117.518449,-0.002809,207.909718,1168.449058,0.060007,4,1486.487704,-6.422123,9.07594,79,1
400,1.529874,116.4425,0.0004,695.913125,961.418906,0.213034,4,1484.451541,-4.947495,8.883669,79,1
401,1.49651,116.933125,0.002,157.175625,785.566061,0.307984,4,1482.435571,-5.742272,8.523217,79,1
402,1.958293,117.02,0.0004,154.0175,793.876117,0.419986,4,1480.452097,-5.474093,8.045672,79,1
403,1.84409,117.09875,0.0012,229.12,719.606563,0.494936,4,1478.50912,-5.615525,8.061228,81.109375,1
404,1.398098,117.033125,-0.0004,17.94125,611.127538,0.802162,4,1476.615066,-6.36369,8.481426,79.309375,1
405,1.825955,116.85125,0.0012,26.536875,367.720921,0.849795,4,1474.778788,-5.693009,7.882628,79.12375,1
406,1.909545,115.556875,-0.0008,126.584375,125.871336,0.885835,4,1473.009526,-5.001668,8.249213,79,1
407,1.972594,116.109375,0.0044,65894.38688,495.28377,0.915764,4,1471.316883,-4.538575,8.552818,81.401875,1
408,2.119022,116.209375,0.0008,82.301875,486.034594,0.783851,4,1469.71083,-3.87496,8.987351,79,1
409,2.153011,123.38375,0.0124,22.930625,336.197936,0.580058,4,1468.201697,-5.3783,7.765314,79.2025,1
410,2.733088,120.056875,-0.0032,847.90125,193.008399,0.595195,4,1466.80021,-4.888052,7.852561,79.226875,1
411,3.278507,126.259375,0.0128,15.92125,280.745061,0.62253,4,1465.517502,-5.202031,7.202549,78.37875,1
412,2.902793,129.20625,-0.0012,16.910625,385.199517,0.608942,4,1464.365153,-4.790127,7.214064,77.68,1
413,3.297155,127.75875,0.0112,547.586875,325.526927,0.715477,4,1463.355121,-4.161503,7.47737,77.4675,1
414,3.119941,130.093125,0.0016,70.0875,294.407199,0.824857,4,1462.499493,-5.081954,7.087331,77.00625,1
415,3.49021,130.93,-0.0116,572.094375,92.534869,0.805734,4,1461.809822,-3.930726,7.422165,77,1
416,3.027476,135.355625,0.0276,21.035,239.669074,0.678295,4,1461.295791,-5.154437,7.148334,77,1
417,3.172219,135.19875,-0.004,70.004375,519.134359,0.504946,4,1460.962885,-3.981009,7.378538,77,1
418,2.862287,136.38625,-0.0072,101.855625,936.946391,0.148852,4,1460.80909,-3.885888,7.849085,77,1
419,2.959242,140.905,-0.0048,43.695625,1404.603128,0.000294,4,1460.821332,-4.61273,7.375184,77,1
420,2.743879,145.378571,0.001678,13.362762,1825.151798,0,4,1460.854799,-5.134584,7.238742,77,1
421,1.621526,117.636364,-0.08,18.25,762.799599,0.374527,4,1489.316696,-7.216584,8.243586,79,1
422,1.461743,117.171229,-0.004542,166.145161,749.240775,0.369103,4,1487.67275,-5.422583,8.588298,79,1
423,1.34445,116.6725,-0.0016,26363.34375,499.81489,0.484508,4,1485.650079,-5.613371,8.980747,79,1
424,1.303469,116.425625,0.0044,57610.68063,321.459217,0.553475,4,1483.628067,-5.560613,9.242675,79,1
425,1.596934,116.941875,0.0008,32405.08125,318.001187,0.607851,4,1481.642077,-5.593833,8.319707,79,1
426,1.42415,116.23625,-0.0024,436.781875,267.286762,0.794825,4,1479.700866,-4.625784,9.296274,79.59625,1
427,1.518894,116.6675,-0.004,68.549375,155.180072,0.972284,4,1477.813727,-5.834213,8.64616,82.751875,1
428,1.756168,116.203125,0.006,44097.76188,141.238851,0.960303,4,1475.990494,-5.535226,8.177792,79.016875,1
429,1.570562,115.29125,-0.0048,65425.84688,187.024021,0.78824,4,1474.241497,-4.997952,8.894418,79,1
430,1.675827,115,-0.0016,60906.65063,612.557941,0.562433,4,1472.577551,-3.782015,9.088356,79,1
431,2.810854,119.801875,-0.0056,19.5425,927.854458,0.348726,4,1471.009924,-4.885776,7.684858,81.09875,1
432,2.791766,126.518125,0.0012,21.230625,774.780437,0.377323,4,1469.550318,-4.205253,7.819605,80.04375,1
433,3.794877,126.060625,0.004,785.52,671.454374,0.393195,4,1468.210814,-4.437313,7.118223,78.30125,1
434,2.814597,132.951875,0.0032,31.2625,767.836296,0.383386,4,1467.00378,-5.200766,7.267167,77.035,1
435,2.782893,132.059375,0.0068,334.34625,864.814475,0.405001,4,1465.941686,-4.59086,7.436699,77,1
436,2.776724,130.08625,-0.0056,122.254375,807.262918,0.445237,4,1465.036712,-3.596792,7.806753,77,1
437,2.648356,133.7675,0.0032,506.24875,623.835916,0.692271,4,1464.300001,-4.651308,7.673194,77,1
438,2.926884,135.3525,0.014,17.7575,347.019115,0.705362,4,1463.740329,-5.153554,7.071903,77,1
439,3.188404,136.0425,-0.0044,33.076875,108.415517,0.561755,4,1463.361977,-4.230415,7.370349,77,1
440,3.315481,137.229375,-0.0008,22.440625,349.927728,0.403758,4,1463.161713,-4.168288,7.174248,77,1
441,2.894874,142.44125,-0.0004,38.83125,842.521837,0.201745,4,1463.125368,-4.778606,7.629358,77,1
442,3.084827,144.793782,-0.008883,24.019558,1338.347808,0.003692,4,1463.216133,-4.093812,7.543521,77,1
443,2.505831,147.530466,0.036688,5.863057,1685.267131,0,4,1462.820738,-5.850179,7.065496,77,1
444,1.481736,118.286528,0.004971,4.683495,565.855388,0.443701,4,1490.664883,-7.315759,7.946123,79,1
445,1.515092,117.329375,0.0052,18.421875,400.507815,0.568508,4,1488.960395,-5.818468,8.356581,79,1
446,1.467935,116.684375,-0.0004,55435.01563,126.535101,0.711791,4,1486.89858,-5.349621,8.965735,79,1
447,1.55617,117.204375,0.004,23.505,147.249067,0.714894,4,1484.866585,-5.924902,8.361412,79.061875,1
448,1.628982,116.588125,-0.0028,24021.04938,153.504484,0.676653,4,1482.873115,-5.256586,8.562449,79,1
449,1.683436,116.281875,0.0004,62443.11188,135.702189,0.900303,4,1480.927506,-4.519348,9.095313,79,1
